2.225047 ,0.496289 ,0.361959 ,0.045764 ,0.416643 ,0.638888 ,0.310450 ,0.213901 ,0.117173 ,0.188586 ,0.902942 ,0.799627 ,1.378387 ,1.009452 ,2.912519 ,0.534264 ,0.055984 ,2.528029 ,0.762881 ,0.202733 ,0.292355 ,0.050863 ,0.546942 ,0.558847 ,0.476743 ,0.667341 ,0.458866 ,0.303089 ,0.651547 ,0.973834 ,0.973834 ,0.973834 ,0.973834 ,0.973834 ,0.973834 ,0.973834 
0.047260 ,0.166832 ,0.042806 ,0.560971 ,0.505689 ,0.246633 ,0.397818 ,0.371750 ,0.354078 ,0.018497 ,1.691261 ,0.684518 ,1.821842 ,0.577660 ,0.338245 ,0.428391 ,0.640748 ,0.432685 ,0.234212 ,1.000854 ,0.112404 ,1.574647 ,0.329502 ,1.813393 ,0.866942 ,3.081964 ,0.940292 ,0.940292 ,0.940292 ,0.940292 ,0.940292 ,0.940292 ,0.940292 ,0.940292 ,0.940292 ,0.940292 
0.133308 ,1.396029 ,1.193162 ,0.824172 ,0.405684 ,1.273180 ,1.429194 ,0.552969 ,0.778869 ,0.285666 ,1.259927 ,0.974397 ,0.567391 ,0.531196 ,0.820073 ,0.281771 ,0.509837 ,0.772260 ,0.769410 ,0.714224 ,0.890366 ,0.356949 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 ,1.175244 
0.218857 ,0.388631 ,0.650814 ,0.761582 ,1.453759 ,1.329382 ,1.177620 ,0.947640 ,0.982154 ,1.020784 ,1.065931 ,0.769766 ,0.839038 ,0.532662 ,0.361818 ,0.269822 ,0.508529 ,0.689753 ,0.555410 ,0.427340 ,0.843295 ,1.330078 ,1.382259 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 ,1.146529 
2.708768 ,0.559691 ,0.998068 ,0.276259 ,2.620815 ,0.024826 ,1.324177 ,0.476202 ,0.582830 ,0.490260 ,0.205996 ,0.257646 ,2.053530 ,0.415060 ,0.627731 ,0.657254 ,0.786445 ,0.579538 ,0.523414 ,0.328587 ,0.417649 ,0.056475 ,0.184583 ,0.586189 ,0.008919 ,0.615959 ,0.502674 ,0.805547 ,1.370433 ,0.473490 ,0.537621 ,1.091716 ,1.091716 ,1.091716 ,1.091716 ,1.091716 
0.890956 ,0.326630 ,0.455082 ,0.992276 ,0.414256 ,1.049954 ,0.648793 ,0.969358 ,0.536758 ,0.014686 ,0.560360 ,0.118907 ,1.808171 ,1.762781 ,1.008617 ,1.230705 ,1.182940 ,2.703994 ,0.608612 ,0.599180 ,0.238642 ,0.210495 ,0.353121 ,0.484563 ,0.601831 ,0.102490 ,0.710205 ,0.679361 ,0.902279 ,0.093545 ,0.078657 ,0.511423 ,1.450653 ,1.450653 ,1.450653 ,1.450653 
0.802839 ,0.451419 ,0.818497 ,1.092922 ,0.528217 ,0.254316 ,0.414019 ,0.203985 ,1.061465 ,0.521819 ,0.271252 ,0.538723 ,0.662990 ,0.110798 ,1.327850 ,0.086823 ,2.029147 ,0.008425 ,0.800432 ,0.438017 ,0.439796 ,1.389401 ,0.963265 ,0.097803 ,1.079978 ,0.512389 ,0.340517 ,1.138687 ,1.453116 ,1.453116 ,1.453116 ,1.453116 ,1.453116 ,1.453116 ,1.453116 ,1.453116 
1.467983 ,0.502611 ,0.491406 ,1.348131 ,1.629087 ,1.072278 ,1.087275 ,1.391384 ,0.367104 ,1.013358 ,0.338379 ,0.452534 ,0.746382 ,0.620684 ,0.163428 ,0.036958 ,1.194967 ,0.329387 ,0.327317 ,0.653979 ,0.387775 ,0.790579 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 ,1.143730 
0.360563 ,0.419876 ,0.248007 ,1.884324 ,0.058077 ,1.545175 ,1.142833 ,1.259687 ,0.509953 ,1.261968 ,1.552620 ,1.835220 ,0.536758 ,0.189082 ,0.237756 ,0.201458 ,0.572074 ,0.050231 ,0.319024 ,0.608964 ,0.512461 ,0.122801 ,0.256927 ,0.164184 ,0.010645 ,1.227424 ,1.227424 ,1.227424 ,1.227424 ,1.227424 ,1.227424 ,1.227424 ,1.227424 ,1.227424 ,1.227424 ,1.227424 
0.082525 ,0.183698 ,0.335282 ,0.026999 ,0.361572 ,0.776432 ,0.127627 ,0.211885 ,1.051877 ,1.261460 ,1.456298 ,0.850059 ,0.985367 ,1.228558 ,0.756570 ,1.433546 ,0.922228 ,0.247518 ,0.934236 ,2.055573 ,0.097055 ,0.934853 ,0.377799 ,0.801850 ,0.342295 ,0.935165 ,0.232667 ,0.980324 ,0.376046 ,0.328493 ,1.498191 ,1.498191 ,1.498191 ,1.498191 ,1.498191 ,1.498191 
1.210065 ,0.116339 ,0.867345 ,0.850768 ,0.809288 ,0.588123 ,2.752004 ,0.836781 ,0.626532 ,2.132690 ,0.394303 ,2.521292 ,1.010879 ,0.277707 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 ,0.681551 
