0,47.913043,52.25,51,49.636364,51.7,47.583333,48.25,55.6,56.7,50.166667,51.5,59.7,54.4,53.363636,53.181818,54.454545,56.3,59.6,54,54.909091,58.9,49.583333,52.636364,53.4,65.666667,51.727273,58.888889,52.818182,66.5,56.333333,81.714286,51.363636,51.6,52.7,69,53,50.181818,56.8,58.9,60.444444,54.1,55.3,53,52.454545,53.4,61.444444,64.444444,56,63.555556,52.2,61.555556,54.454545,54.5,54.3,62.666667,60.3,59.111111,52.909091,41.307692,45.153846,57.777778,59.1,53.3,57.666667,72.375,53.090909,53.2,66,58.111111,57.4,54.8,70.875,55.3,51.363636,57.8,57.8,57.333333,57.7,56.7,56.777778,55.727273,61.444444,56.4,55.545455,48.333333,55.727273,56.6,47.692308,50.2,56.888889,55.1,46.833333,51.818182,54.272727,55.1,54,57.3,51.916667,50.727273,56,52.727273,46.615385,51.454545,56.636364,54.6,59.222222,57.857143,51.454545,54.6,50,55.8,57.7,51.9,67.5,52.545455,52,51,51,50.818182,50,53.363636,47.181818,55.666667,45.25,48.1,64.75,52,53.111111,63.75,51.111111,47.6,44.333333,43.5,49,44.090909,39.416667,43.909091,52.222222,49.555556,41.272727,47.4,46.9,67.857143,56.875,66.428571,55.75,48.333333,66.857143,46.8,45.6,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57.833333,43.214286,50.818182,55.7,53.4,66.857143,54.222222,52.666667,56.222222,55.666667,71.285714,97.4,67.285714,51.5,58.222222,70,73,67.571429,51,61.625,61.888889,60.666667,50.5,62,81.4,59.666667,62.625,57.5,60.5,57,65.25,87.333333,67.875,67.625,69.125,65.555556,62.5,59,57.875,73.5,66.125,67.875,66.375,65.222222,67.875,64.875,63.111111,60.833333,74.2,75.2,71.571429,59.375,56.111111,47.363636,59.125,60,55.166667,58.25,64.375,65.875,67.857143,60.875,63.75,70,70,61.125,63.625,60.875,60.5,59.625,54,67.833333,80.25,50.833333,0,63.2,43.3,48.375,57.857143,63.142857,66.857143,46.2,61.5,63.428571,53.625,68,59.6,62.888889,70.375,63.666667,67.571429,52.888889,60.875,62.285714,62,54.666667,57.111111,65.125,58,106.8,81.6,76.285714,51.777778,65.125,71.285714,65.75,84.666667,72.125,67,75.5,63.714286,56.111111,56.666667,66.25,70.857143,72.285714,60.111111,54.3,67,67.125,57.666667,64,67.5,54.5,132.75,64.25,64.555556,66,52.1,67.625,51.636364,86,72.857143,70.714286,67.444444,59.444444,74.5,52.3,58.1,61.888889,53.5,56.25,70.125,58.222222,56.3,66.75,83.571429,68.125,64.125,62.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,37.333333,44.230769,45.769231,49.636364,56.5,57.545455,56.8,51.727273,57.444444,50.416667,50.583333,55.8,56.090909,52.090909,49.5,52.1,54.090909,74.25,56.5,52.363636,53.909091,58.9,53.636364,53.636364,43.3,49.916667,54.666667,57.9,52.3,53.090909,63.666667,52.545455,60.222222,58.8,55.4,51,54.545455,49.75,49.166667,53.363636,42.692308,49.5,49.727273,31.666667,51,55.2,86.857143,51.818182,60.3,57.1,56.6,57.3,55.909091,57.5,65.125,56.8,55.6,61.6,67.625,55.818182,54.090909,54.1,59.8,56.090909,60.888889,54.272727,46.461538,43.692308,36.4375,39.333333,44.642857,53.363636,58.2,49.5,54.363636,55.1,53.545455,53,50.5,51.4,55.4,56.1,54.7,57.1,61.777778,55.454545,53,53.545455,54.4,58.6,53.363636,55.363636,56.2,61,58.8,54.090909,54.5,54.636364,63,56.272727,58.4,58.6,56.5,63.444444,59.1,54.363636,54.9,54.818182,52.818182,67.375,50.75,59.7,57.3,63,49.583333,51.727273,50.166667,54.363636,58.2,56,57.7,66.444444,56.3,56.727273,63.333333,57.2,63.125,55.727273,57.6,58.3,57.2,56.4,55.2,53.545455,55,52.7,47.461538,49.583333,52.636364,56.8,54.545455,51,64.666667,62,58.8,57.3,57.4,54,46.833333,59.111111,57.7,55.9,65.444444,56.090909,58.1,60.555556,56.3,56.1,55.090909,51.818182,48.166667,49.727273,49.818182,35,21,47.666667,48.307692,52.2,62.444444,50.8,54.909091,63,61.5,47.666667,48.416667,51.833333,40.692308,45.153846,48.153846,86.571429,39,99.8,48.461538,46.166667,46.384615,50.583333,53,57.5,47.5,47.916667,48.083333,50.083333,46.75,45,43.571429,43.461538,41.714286,43,41.857143,46.833333,47.666667,46.916667,50.333333,47.636364,61,43.230769,45.538462,59.1,48.583333,43.923077,51.181818,44.071429,46.384615,44.923077,44.230769,43.307692,47.461538,50.083333,45.769231,44.769231,49,50.083333,43.461538,44.357143,47.5,44,46.333333,44.214286,62.333333,49.363636,46.846154,46.307692,46.461538,48.916667,54.272727,47.333333,48.083333,50.333333,49.416667,54.5,32.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72.384615,42.5,59.833333,43.636364,26.75,82.2,49.6,36.583333,76.333333,58.444444,143.666667,63.5,46.090909,35.384615,34.142857,64.142857,52.444444,42.727273,54.25,60.285714,60.857143,38.307692,40.636364,43.363636,90,33.285714,49.833333,47.111111,47.333333,99.25,63,31.4375,54.666667,79.2,45.545455,34.1,61.6,42.636364,42.909091,38.923077,54.428571,76.333333,59.333333,70.428571,70.6,227.5,56.5,80,99,48.909091,77.6,47.818182,91.4,48.333333,74.333333,75.75,43.181818,177.5,39.714286,77.8,73.666667,61.571429,47.875,352,70.833333,73.833333,56.111111,38,80.8,42.727273,73.428571,49.5,54.555556,39.857143,42.818182,37.5,82,44.8,85.833333,44.727273,35.666667,60.833333,61.75,59.625,65.714286,56.125,31.8,51.3,75.285714,35.071429,61.666667,43.769231,46.416667,61.285714,55,45.818182,41.909091,38.538462,46.454545,47.545455,64.142857,57.333333,82.2,117.5,44.8,51.1,64.625,56.111111,42.454545,516,55.875,66,41.461538,101.25,103.8,51.1,64.375,82.5,59.571429,36.066667,75.4,102,41.727273,24,53.9,57.1,59.857143,53.666667,55.222222,72.6,66.333333,47,46.8,90,42.818182,60.25,45.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,161.961538,151.6875,169.571429,170.2,157.4,156.125,161.133333,152,156.0625,158.266667,155.8125,156.266667,160.1875,160.8,138,160.8125,143.176471,152.1875,168.142857,163.933333,161.666667,156.5,147.375,153.5,165.666667,141.764706,163.666667,148.125,148.25,148.882353,158.6,165.933333,152.733333,156.3125,149.625,146.411765,132.888889,154.0625,146.705882,132.631579,137.777778,131.555556,174.5,142.352941,149.375,144.588235,148.529412,170,138.055556,149.6875,129.210526,134.222222,170.571429,155.5625,159.375,158.533333,163.933333,161.866667,142.176471,158.266667,160.533333,172.785714,165.933333,164.4,155.375,146.25,151.625,160.375,160.4,160.133333,160.133333,161.8,167.333333,159.8,162.133333,167.714286,155,155.4,154.125,162.266667,161.8,163.466667,160.266667,153,152.6875,159.875,160.466667,164.133333,154.333333,149.117647,143.411765,147.0625,128.444444,130.333333,160.375,114.428571,143.176471,184.923077,178.642857,187.153846,168.5,170.533333,132.470588,154.1875,169.714286,174.357143,173.285714,175.428571,159.6,155.9375,165.714286,176,200.166667,174.071429,172.714286,164.533333,153.875,178.307692,176.142857,160.066667,175.928571,174,169.357143,153.8125,160.875,163.8,168.266667,188.083333,147.764706,172.5,174.571429,185.076923,184.230769,153.9375,136.222222,177.923077,162.6,147,112.391304,172.071429,198.583333,194.333333,122.6,192.307692,195,139.176471,182.071429,171.066667,121.736842,155.066667,168.266667,188.333333,194.5,182.307692,181.538462,197.333333,162.4,126.1,187.384615,202.166667,203.75,213.083333,197,205.818182,212.416667,196.583333,194.166667,203.666667,209.272727,177.142857,190,226.090909,205.416667,192,178.769231,213.083333,237.2,201.333333,192.333333,163.866667,126.65,162.4,189.384615,195.916667,213.454545,212.363636,231.818182,187.583333,210.333333,214.909091,218.818182,189.615385,199.5,201.75,215.545455,210,140.294118,180.428571,182.416667,199.583333,164.5,211.25,212.909091,158.4,158.4,209.090909,140.764706,164.266667,215.818182,184.153846,173.428571,187.769231,214.363636,232.818182,227.1,208,201.636364,223.181818,231.8,213.727273,183.615385,149.705882,197.272727,180.785714,204.090909,207.454545,170.5,204.181818,203.333333,205.818182,196.923077,159.2,169.571429,164.333333,134.5,155.5,178.142857,162.923077,164.466667,146,142.882353,123.105263,152,150.125,171.285714,149.235294,158.866667,161.266667,177,167.714286,169.8,147,158.333333,179.142857,167.928571,164.785714,192.461538,171.285714,169.785714,166,162.571429,153.4375,179.285714,152.125,143.25,181.571429,148.75,154.875,168.714286,190.769231,154.333333,147,160.4,145,171.066667,164,167.266667,180.846154,150.411765,165.142857,167.066667,158.333333,131.157895,174.071429,123.578947,151.0625,156.1875,161.066667,163.2,133.277778,165.466667,132.388889,154.466667,140.588235,170.214286,146.25,130.947368,148.588235,143.882353,137.823529,163.266667,172.285714,158.066667,173.142857,170.428571,163.2,157.2,164.733333,178.142857,176.923077,155.8125,170.285714,164.266667,173.214286,188.416667,149.875,164.8,140.352941,155.8125,160.333333,139.944444,125.789474,166.214286,151.875,140.444444,156.866667,163.666667,164.133333,143.176471,168.733333,168.428571,128.421053,158.4375,162.857143,148.411765,192.5,168.666667,166.5,160.6,199.666667,164.066667,180.769231,172.357143,155.0625,148.5625,157.4375,173,135,156.533333,167.866667,169.714286,160.666667,179.928571,154.25,149.176471,137.058824,170.5,166.066667,169.142857,160.75,161.266667,186.153846,137.470588,168.933333,158,157.75,159,152.4375
5,179.958333,120.4,118.55,129.722222,108.454545,174.142857,144.352941,191.916667,189.384615,190.307692,134.611111,109.136364,182.5,135.555556,195,199.416667,190,180.923077,203.916667,180,292.714286,196.583333,209.583333,212.818182,181.461538,193.846154,201.666667,219.818182,196.538462,207.75,135.722222,152.1875,211.636364,214.181818,153.625,198.916667,190.916667,180.571429,201.166667,168.785714,191.416667,198.5,203.166667,194.076923,199.166667,193.5,160,190.833333,187.307692,209.818182,205.090909,186.307692,139.529412,187.846154,200.833333,165.142857,193.153846,166.857143,194.583333,162.933333,186.615385,208.166667,213.090909,214.545455,216.363636,198.25,179.75,213.727273,209.636364,186.384615,170.285714,211.666667,223.9,208.25,182.25,216.2,191.461538,186.333333,203.333333,263.111111,244.6,228.7,222.545455,213.818182,212.272727,221.363636,224.5,225.1,225.181818,222.6,216.818182,230.272727,213.727273,268,228.2,223.909091,232.8,238.9,229.3,226.2,226.545455,221.818182,222.7,217.545455,198.583333,223.181818,206.636364,223.454545,219.636364,220.1,205.272727,163.357143,191.916667,191.166667,198.583333,198.416667,214.727273,207,196.416667,199.666667,221.636364,197.923077,275.875,205.916667,210.818182,211.090909,203.083333,202.916667,216.727273,213.272727,201.583333,245.222222,226,234.4,239.4,226.4,233.8,226.272727,221.909091,218,242.5,241.4,230.636364,231.5,169.384615,196.230769,201.363636,215,221.4,116.857143,209.454545,209.545455,210.363636,224.181818,200.166667,214.166667,224,216.727273,219.545455,222.545455,225.7,227.7,242.777778,232.4,233.727273,224.5,224.090909,237.8,199.416667,234.9,241.555556,213.333333,231.6,222.9,225.818182,223.181818,262.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,51.75,47.363636,86,47.083333,46,48,54.1,65.111111,53.222222,41.384615,74.285714,41.230769,52.25,55.3,37,47.909091,35.4,25,51,48.416667,60,47.818182,43.571429,46.333333,37.4,49.8,46.727273,44.230769,64.285714,60.444444,57.666667,72.714286,45.5,136,41.461538,46.583333,40.875,165.666667,34.6,54,75.333333,49.090909,77.285714,45.333333,42.5,43,50.7,86.666667,35.538462,66.857143,42.916667,45.333333,47.363636,60.222222,48.1,51.2,46.833333,50.545455,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,44.045455,58,57.2,43.538462,49,56.6,57.777778,48.272727,52,56.5,61.9,50.727273,45.214286,63.666667,53.666667,56.3,51.1,45.307692,45.333333,80,44.076923,59.777778,61,51.090909,59.375,43.846154,31.823529,36.285714,42.083333,52.6,49.818182,35.4,36.4,51.3,106.4,43.916667,59.7,64.444444,49.818182,49.75,NaN,0,33.588235,79.333333,35.285714,50.9,275,43.916667,39.428571,69.5,44.416667,37.642857,62.166667,53.8,51.2,63.625,121.5,53.454545,58.6,64.111111,49.9,66.375,61.111111,46.833333,54.909091,330,54.636364,50.6,49.090909,63.666667,32.764706,66.25,59.555556,50.727273,33.625,174,38.533333,25.75,64.875,46.75,61.111111,47.083333,38.875,42,47,44.642857,45.692308,42.142857,45.307692,50.636364,59.555556,60.5,44.818182,24.666667,49.8,52.909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,32.15625,33.235294,37.0625,59,31.133333,38.8,50.454545,32.555556,86.833333,41.461538,27.947368,56.333333,50.090909,51,62.888889,44,61.1,70.375,73.5,62,54.333333,55.1,57.7,52.7,57.2,46.833333,57.1,51.181818,51.363636,62.333333,53.818182,58.666667,56.2,51.181818,79.285714,56.727273,51.545455,52.545455,57.444444,61.222222,52.9,51.909091,67,64.888889,56.090909,55.6,64.777778,55,51.363636,64.666667,56.6,56.636364,64,56,72.5,65.444444,52.9,53.181818,53.454545,67.5,60.777778,54.454545,59.333333,55.6,57.3,72.875,54.090909,57.3,58.3,61.555556,55,57.090909,68.444444,56.3,71.25,66.444444,65.555556,55.3,61.666667,76,54.4,66.444444,64.777778,67.777778,52.818182,68.875,58.2,69.857143,58.555556,58.2,54,71.25,77.125,49.363636,83.857143,55.3,66.222222,68,59.888889,77.571429,53.545455,68.25,51.416667,73.875,51.636364,58.3,56.4,56,59.7,61.111111,69.625,81.142857,52.909091,57.8,71.875,63.111111,84.4,53.7,52.545455,55.4,51.545455,83.285714,55.636364,66.888889,57.2,52.636364,60,59.333333,55.272727,53.909091,65.111111,65.666667,64,55.818182,58.777778,50.363636,44.846154,59.1,58.4,56,58,60.111111,71.875,69.555556,82.714286,68.2,66.111111,56.3,68.25,54.363636,54,65.571429,70.125,93.5,73.571429,53.181818,66.625,58.8,83,61.222222,53.363636,74.25,57.2,62.333333,54.454545,58.7,54.1,60.8,54,61,55.6,66.111111,56.3,73.125,53,76.714286,57.090909,56,70.625,79.142857,69.857143,54.545455,73.75,62.555556,54.363636,53.545455,53.363636,54,73,62.5,61.666667,57.9,57.4,59,65.333333,62.555556,59.3,60.1,59.555556,82.428571,63.555556,55.7,54.727273,56.3,53.545455,63.111111,64.888889,63.111111,71.625,50.818182,70.75,44.142857,49,52.454545,51.909091,53.181818,55.1,56.454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,75.846154,46.555556,57.6,47.583333,47.153846,70,52.545455,49.75,55,51.181818,53.7,49.583333,46.538462,59.8,44.5,52.333333,51.545455,59.9,61.222222,50.916667,48,65.111111,57.8,53,55.727273,48.166667,47.083333,50.5,45.833333,46.076923,47.166667,47.692308,50.454545,50.454545,52.272727,47.333333,51.545455,52.818182,50.083333,48.333333,48.5,47.083333,44.857143,45.230769,45.153846,45.692308,48.666667,49.1,51.636364,51.5,47.416667,50.416667,51.666667,52.636364,48.916667,51.545455,53.25,53.090909,54,54.3,50.818182,51.272727,60.8,50.636364,50.333333,69.25,51.363636,50.333333,53.3,51.454545,49.166667,45.153846,45,42.428571,41.785714,48,45.583333,48.363636,51.916667,52.454545,52.5,58.8,53.3,53.909091,55,59.6,55.181818,54.3,60.7,50.909091,55.727273,64.333333,64.375,61.555556,60.555556,60.333333,54,56.8,56.2,56.4,56.4,56.454545,55.4,54.818182,55.5,56.090909,58.5,64.666667,66.777778,55.4,57.6,56.9,63,58.4,62.777778,58.2,65.111111,64.888889,54.9,52.5,47.916667,48.833333,47.5,54.3,48.384615,54.1,54.363636,53.727273,48.083333,47.666667,48.230769,49.636364,45.214286,49.416667,48.153846,48.25,50.6,52,52.416667,52.181818,43.923077,48.636364,48.3,49.916667,53.545455,64.222222,52.166667,53.545455,53.272727,43.692308,48.333333,48.416667,48.333333,52.818182,61.444444,47.692308,49.166667,48.916667,45.333333,47.538462,48.833333,50.909091,48.583333,45.230769,47.846154,46.916667,43.714286,72.875,47.5,46.461538,46.5,43.4,43.833333,43.571429,43.538462,71.75,51.75,44.538462,49.333333,46.769231,45.583333,43.785714,48.666667,49.583333,49.333333,47.416667,58.4,44.857143,47.5,45.153846,47.538462,43.384615,44.692308,45.153846,50.909091,47.846154,44.153846,43.75,43,48.25,50,44.846154,51.909091,47.923077,48.583333,49,52.545455,48.615385,48.25,48.166667,49.454545,48.916667,53.272727,45,49.25,48.833333,54.454545,59.6,49.25,53.909091,48.833333,48,47.916667,45.538462,80.285714,562,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
