5.082589 ,0.311770 ,0.250001 ,0.091620 ,0.262938 ,0.599902 ,0.048332 ,0.129788 ,0.201135 ,0.281179 ,0.322808 ,0.320140 ,0.144491 ,0.196460 ,0.200775 ,0.246880 ,0.156052 ,0.316831 ,0.163548 ,0.082120 ,0.054328 ,0.796674 ,0.374730 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 ,0.740466 
0.001229 ,0.218602 ,0.097320 ,0.064254 ,0.243820 ,0.192772 ,0.157272 ,0.177060 ,0.026446 ,0.243008 ,0.240803 ,0.239285 ,0.215686 ,0.200121 ,0.240064 ,0.176016 ,0.051423 ,0.281254 ,0.376376 ,0.070158 ,0.108304 ,0.115053 ,5.397455 ,0.102938 ,0.687940 ,0.002361 ,0.071594 ,0.429850 ,0.529716 ,0.031374 ,0.826093 ,0.826093 ,0.826093 ,0.826093 ,0.826093 ,0.826093 
0.680361 ,1.064496 ,1.234909 ,1.124634 ,0.945596 ,1.073821 ,1.058698 ,1.316245 ,0.876215 ,1.205193 ,0.958042 ,0.894033 ,1.163735 ,1.395218 ,1.160967 ,1.347446 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 ,0.874981 
1.038473 ,0.065041 ,0.049660 ,0.263386 ,0.570447 ,0.927678 ,1.339116 ,1.368771 ,1.392758 ,1.366779 ,1.372379 ,1.286238 ,1.121065 ,1.213237 ,1.652201 ,1.559612 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 ,0.829342 
0.542245 ,0.491987 ,0.261066 ,0.123575 ,0.482140 ,0.008190 ,0.051550 ,0.758885 ,0.024661 ,0.450724 ,0.593006 ,0.161756 ,0.186567 ,0.169899 ,0.418963 ,0.317361 ,0.186940 ,0.991947 ,0.850219 ,1.184287 ,3.264172 ,0.730805 ,1.219107 ,0.439622 ,0.547336 ,0.706679 ,0.961540 ,0.945144 ,1.323743 ,1.323743 ,1.323743 ,1.323743 ,1.323743 ,1.323743 ,1.323743 ,1.323743 
2.822952 ,0.786896 ,1.245480 ,0.937530 ,0.785071 ,0.885062 ,0.942257 ,0.941892 ,1.000540 ,0.666829 ,0.668215 ,1.058495 ,1.038131 ,0.877885 ,1.065691 ,0.952324 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 ,0.833762 
1.003143 ,1.056586 ,0.698390 ,0.746916 ,0.016786 ,1.372376 ,1.378750 ,0.329563 ,0.546223 ,0.814400 ,0.269387 ,1.078793 ,0.609413 ,1.096671 ,0.469004 ,1.056689 ,0.962305 ,2.135488 ,1.494218 ,0.118935 ,1.292094 ,1.635327 ,0.923763 ,0.353116 ,0.627659 ,0.190719 ,0.007603 ,0.878148 ,0.638389 ,0.664450 ,0.883772 ,0.501735 ,0.997202 ,0.334493 ,0.458622 ,0.458622 
0.425666 ,0.313216 ,0.089761 ,0.012310 ,0.705111 ,0.259447 ,0.526117 ,0.659633 ,0.057387 ,0.824608 ,0.831553 ,0.824569 ,0.881025 ,0.894422 ,0.951982 ,0.653146 ,0.626700 ,0.847630 ,0.868798 ,0.817290 ,0.945877 ,0.904872 ,1.067460 ,1.063111 ,0.074745 ,0.782028 ,1.460755 ,1.460755 ,1.460755 ,1.460755 ,1.460755 ,1.460755 ,1.460755 ,1.460755 ,1.460755 ,1.460755 
0.006591 ,0.270518 ,0.144202 ,0.040279 ,0.293927 ,0.212783 ,0.127297 ,0.197970 ,0.119120 ,0.164363 ,0.294781 ,0.178008 ,0.066032 ,0.030413 ,0.007198 ,0.004251 ,0.043104 ,0.027510 ,0.046820 ,0.039516 ,0.025167 ,0.031810 ,0.004177 ,0.052403 ,0.003637 ,5.752735 ,0.187631 ,0.036888 ,0.419946 ,0.419946 ,0.419946 ,0.419946 ,0.419946 ,0.419946 ,0.419946 ,0.419946 
1.727865 ,0.759689 ,2.345466 ,2.164548 ,0.524036 ,0.272109 ,0.305931 ,0.691535 ,0.338915 ,0.312505 ,0.160827 ,0.880526 ,0.541112 ,0.730478 ,1.476445 ,0.955870 ,0.653093 ,0.638251 ,0.708680 ,0.671431 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 ,0.922286 
