8u, 38:10
8u, 39:40
8u, 41:20
8u, 42:30
8u, 45:40
8u, 46:0
8u, 48:30
8u, 49:20
8u, 49:50
8u, 50:50
8u, 51:20
8u, 54:40
8u, 57:10
9u, 0:30
9u, 6:30
9u, 7:50
9u, 16:50
9u, 22:0
9u, 22:10
9u, 22:30
9u, 22:40
9u, 24:20
9u, 24:40
9u, 25:0
9u, 25:10
9u, 25:20
9u, 25:30
9u, 25:50
9u, 26:0
9u, 26:20
9u, 26:30
9u, 26:40
9u, 26:50
9u, 27:0
9u, 27:10
9u, 28:0
9u, 28:10
9u, 28:50
9u, 29:0
9u, 31:30
9u, 32:50
9u, 37:50
9u, 39:50
9u, 41:30
9u, 42:0
9u, 42:20
9u, 42:30
9u, 42:40
9u, 42:50
9u, 43:0
9u, 43:10
9u, 43:20
10u, 0:0
10u, 6:10
10u, 11:50
10u, 14:0
10u, 15:0
10u, 20:30
10u, 26:20
10u, 27:30
10u, 27:40
10u, 30:40
10u, 32:10
10u, 34:10
10u, 34:40
10u, 35:0
10u, 36:0
10u, 36:20
10u, 37:10
10u, 38:30
10u, 38:50
10u, 39:10
10u, 40:10
10u, 41:10
10u, 43:50
10u, 44:0
10u, 44:50
10u, 49:10
10u, 50:10
11u, 1:0
11u, 1:40
11u, 3:30
11u, 15:30
11u, 18:30
11u, 19:20
11u, 20:20
11u, 20:50
11u, 22:0
11u, 23:20
11u, 23:30
11u, 23:40
11u, 24:40
11u, 25:0
11u, 25:40
11u, 25:50
11u, 26:50
11u, 27:30
11u, 28:10
11u, 28:40
11u, 28:50
11u, 32:20
11u, 33:40
11u, 33:50
11u, 34:50
11u, 36:0
11u, 38:10
11u, 40:10
11u, 42:0
11u, 53:30
12u, 2:20
12u, 4:20
12u, 19:30
12u, 20:0
12u, 20:10
12u, 20:40
12u, 21:0
12u, 23:0
12u, 23:20
12u, 23:40
12u, 23:50
12u, 24:0
12u, 24:40
12u, 26:0
12u, 26:10
12u, 28:10
12u, 28:20
12u, 28:30
12u, 29:50
12u, 30:10
12u, 35:20
12u, 36:10
12u, 38:50
12u, 39:0
12u, 42:50
12u, 44:10
12u, 46:30
12u, 47:50
12u, 48:0
12u, 48:30
12u, 49:40
12u, 50:20
12u, 51:10
12u, 51:30
12u, 51:50
12u, 52:10
13u, 2:10
13u, 2:30
13u, 2:40
13u, 3:0
13u, 4:30
13u, 5:20
13u, 5:40
13u, 11:20
13u, 12:20
13u, 13:0
13u, 15:10
13u, 15:50
13u, 16:30
13u, 17:10
13u, 19:20
13u, 21:10
13u, 22:40
13u, 24:10
13u, 28:40
13u, 28:50
13u, 29:40
13u, 30:50
13u, 32:30
13u, 36:30
13u, 37:40
13u, 38:20
13u, 38:30
13u, 39:20
13u, 40:40
13u, 40:50
14u, 5:50
14u, 6:30
14u, 7:40
14u, 8:50
14u, 9:20
14u, 9:30
14u, 9:50
14u, 12:0
14u, 12:50
14u, 13:20
14u, 13:30
14u, 14:10
14u, 15:10
14u, 15:30
14u, 17:50
14u, 22:20
14u, 26:20
14u, 28:10
14u, 29:10
14u, 30:30
14u, 31:50
14u, 33:30
14u, 34:50
14u, 35:30
14u, 37:10
14u, 37:30
14u, 38:10
14u, 39:50
14u, 41:50
14u, 42:0
14u, 43:50
15u, 0:20
15u, 0:30
15u, 0:40
15u, 0:50
15u, 1:0
15u, 1:10
15u, 1:50
15u, 2:0
15u, 2:50
15u, 5:10
15u, 5:20
15u, 8:50
15u, 9:0
15u, 10:0
15u, 11:40
15u, 12:30
15u, 12:40
15u, 18:40
15u, 22:50
15u, 25:0
15u, 28:30
15u, 30:0
15u, 33:50
15u, 34:10
15u, 35:10
15u, 35:20
15u, 42:20
15u, 44:0
15u, 57:20
15u, 57:40
15u, 58:0
15u, 60:0
16u, 1:30
16u, 1:40
16u, 1:50
16u, 2:30
16u, 5:20
16u, 10:10
16u, 13:40
16u, 21:20
16u, 21:30
16u, 26:30
16u, 27:10
16u, 27:20
16u, 27:30
16u, 29:10
16u, 34:50
16u, 35:10
16u, 37:0
16u, 38:40
16u, 38:50
16u, 39:0
16u, 39:20
16u, 40:40
16u, 42:0
16u, 44:0
16u, 44:10
16u, 46:40
16u, 48:10
16u, 49:10
16u, 50:50
16u, 52:10
16u, 52:20
16u, 57:30
16u, 57:40
16u, 58:10
16u, 58:20
16u, 59:30
16u, 59:40
16u, 59:50
16u, 61:30
16u, 62:20
16u, 65:0
17u, 0:10
17u, 1:20
17u, 2:50
17u, 5:40
17u, 5:50
17u, 8:30
17u, 11:10
17u, 17:10
17u, 24:0
17u, 27:30
17u, 32:0
17u, 32:50
17u, 33:0
17u, 33:30
17u, 33:40
17u, 35:50
17u, 36:40
17u, 42:20
17u, 43:0
17u, 43:10
17u, 43:30
17u, 44:20
17u, 44:30
17u, 46:20
17u, 46:50
17u, 48:40
17u, 49:0
17u, 49:10
17u, 51:0
17u, 52:40
17u, 52:50
17u, 53:40
17u, 54:0
17u, 54:30
17u, 55:10
18u, 1:20
18u, 2:20
18u, 4:20
18u, 6:20
18u, 6:30
18u, 7:40
18u, 8:10
18u, 8:20
18u, 8:40
18u, 9:0
18u, 9:10
18u, 10:10
18u, 10:20
18u, 10:30
18u, 10:40
18u, 11:10
18u, 11:30
18u, 11:50
18u, 13:10
18u, 13:20
18u, 15:0
18u, 15:10
18u, 17:20
18u, 18:10
18u, 18:40
18u, 19:0
18u, 21:40
18u, 22:0
18u, 23:20
18u, 31:40
18u, 32:50
18u, 42:40
18u, 42:50
19u, 1:40
19u, 1:50
19u, 3:30
19u, 5:40
19u, 6:30
19u, 6:40
19u, 7:20
19u, 7:30
19u, 8:20
19u, 8:30
19u, 9:30
19u, 9:50
19u, 10:0
19u, 10:20
19u, 10:30
19u, 10:50
19u, 11:40
19u, 12:0
19u, 13:20
19u, 13:40
19u, 13:50
19u, 15:0
19u, 15:10
19u, 15:50
19u, 18:40
19u, 18:50
19u, 19:0
19u, 19:20
19u, 19:40
19u, 21:0
19u, 21:20
19u, 21:30
19u, 22:10
19u, 23:0
19u, 23:30
19u, 25:50
19u, 30:10
19u, 32:20
19u, 33:50
19u, 39:20
19u, 40:20
20u, 1:30
20u, 13:10
20u, 14:30
20u, 15:10
20u, 16:0
20u, 16:50
20u, 17:0
20u, 17:50
20u, 18:30
20u, 19:0
20u, 20:0
20u, 20:10
20u, 21:10
20u, 21:50
20u, 22:10
20u, 25:10
20u, 25:30
20u, 26:10
20u, 26:20
20u, 26:30
20u, 27:20
20u, 27:30
20u, 27:40
20u, 29:0
20u, 29:40
20u, 30:10
20u, 39:10
20u, 39:20
20u, 41:20
20u, 42:10
20u, 42:40
20u, 43:0
20u, 43:20
20u, 44:30
20u, 46:0
20u, 53:20
20u, 53:50
20u, 57:20
20u, 58:10
20u, 59:40
20u, 59:50
21u, 0:20
21u, 1:20
21u, 2:10
21u, 8:10
21u, 9:40
21u, 12:30
21u, 16:20
21u, 18:20
21u, 18:30
21u, 20:0
21u, 24:50
0u, 0:0
0u, 0:10
0u, 0:20
0u, 10:40
0u, 20:10
0u, 27:20
0u, 34:10
0u, 35:50
0u, 38:30
0u, 42:30
1u, 8:20
1u, 11:50
1u, 41:0
1u, 44:20
1u, 44:30
1u, 45:0
1u, 47:30
1u, 48:0
1u, 53:30
1u, 55:50
1u, 56:40
1u, 57:0
2u, 5:10
2u, 6:40
2u, 9:0
2u, 13:30
2u, 15:10
2u, 19:40
2u, 22:10
2u, 25:10
2u, 27:50
2u, 28:0
2u, 32:10
3u, 17:30
3u, 20:20
3u, 21:0
3u, 22:20
3u, 23:50
3u, 28:50
3u, 30:10
3u, 31:20
4u, 0:0
4u, 0:10
4u, 15:0
4u, 15:20
4u, 41:20
4u, 41:30
4u, 41:40
4u, 47:30
4u, 54:30
5u, 0:0
5u, 0:10
5u, 8:20
5u, 12:10
5u, 16:40
5u, 17:30
5u, 18:0
5u, 18:20
5u, 18:50
5u, 19:10
5u, 19:40
5u, 19:50
5u, 31:50
5u, 32:0
6u, 8:30
6u, 15:40
6u, 23:10
6u, 34:30
6u, 34:50
6u, 35:40
6u, 35:50
6u, 36:0
6u, 36:10
6u, 36:20
6u, 36:30
6u, 36:40
6u, 36:50
6u, 37:10
6u, 40:20
6u, 40:40
6u, 42:20
6u, 42:40
6u, 42:50
6u, 43:50
6u, 45:50
6u, 46:40
6u, 53:40
6u, 59:50
6u, 72:30
6u, 72:40
7u, 23:30
7u, 31:40
7u, 31:50
7u, 34:40
7u, 35:20
7u, 35:30
7u, 35:40
8u, 16:40
8u, 25:30
8u, 39:40
8u, 45:40
8u, 48:30
8u, 49:20
8u, 50:40
8u, 50:50
8u, 51:0
8u, 51:10
8u, 51:20
9u, 0:10
9u, 5:30
9u, 7:10
9u, 22:0
9u, 24:40
9u, 25:50
9u, 26:50
9u, 28:50
9u, 31:30
9u, 31:40
9u, 36:50
9u, 40:0
9u, 40:30
9u, 41:10
9u, 41:20
9u, 41:30
9u, 42:0
10u, 0:0
10u, 26:20
10u, 27:30
10u, 27:40
10u, 35:0
10u, 36:0
10u, 37:10
10u, 38:30
10u, 38:50
10u, 44:0
10u, 44:50
10u, 49:10
11u, 1:0
11u, 15:30
11u, 18:30
11u, 23:30
11u, 24:40
11u, 25:0
11u, 26:50
11u, 27:20
11u, 27:50
11u, 28:40
11u, 28:50
11u, 29:0
11u, 32:20
11u, 34:50
11u, 36:0
11u, 53:30
12u, 20:40
12u, 23:50
12u, 25:20
12u, 26:10
12u, 28:10
12u, 29:50
12u, 30:10
12u, 35:20
12u, 38:50
12u, 39:0
12u, 42:50
12u, 44:10
12u, 48:30
12u, 51:40
12u, 52:30
13u, 14:50
13u, 18:10
13u, 18:50
13u, 19:0
13u, 19:20
13u, 20:10
13u, 20:50
13u, 21:0
13u, 24:0
13u, 25:0
13u, 27:40
13u, 28:30
13u, 28:50
13u, 29:0
13u, 29:20
13u, 29:30
13u, 29:50
13u, 33:10
13u, 34:30
13u, 35:40
13u, 36:30
14u, 0:20
14u, 39:50
15u, 0:40
15u, 1:50
15u, 5:10
15u, 8:50
15u, 10:0
15u, 11:30
15u, 25:0
15u, 42:20
15u, 57:20
15u, 57:40
15u, 58:0
16u, 0:0
16u, 1:0
16u, 1:40
16u, 13:40
16u, 18:0
16u, 33:40
16u, 38:40
16u, 49:10
16u, 59:40
16u, 62:20
17u, 14:30
17u, 16:30
17u, 22:20
17u, 22:50
17u, 24:0
17u, 26:0
17u, 39:20
17u, 42:10
18u, 0:30
18u, 0:40
18u, 16:50
18u, 24:10
18u, 25:0
18u, 26:30
18u, 31:20
18u, 32:50
18u, 40:30
18u, 41:0
18u, 41:10
19u, 0:0
19u, 33:0
19u, 33:20
19u, 36:20
19u, 42:20
19u, 49:20
19u, 49:40
19u, 50:10
20u, 4:0
20u, 4:30
20u, 10:0
20u, 16:50
20u, 18:30
20u, 22:10
20u, 26:50
20u, 27:20
20u, 27:40
20u, 31:10
20u, 31:40
20u, 39:20
20u, 59:40
21u, 0:0
21u, 0:10
21u, 0:20
21u, 1:20
21u, 2:10
21u, 5:10
21u, 8:10
21u, 9:40
21u, 12:30
21u, 23:10
21u, 24:0
21u, 24:20
