5u, 33:50
6u, 2:50
6u, 4:10
6u, 4:20
6u, 4:40
6u, 4:50
6u, 5:0
6u, 6:0
6u, 6:50
6u, 7:0
6u, 7:40
6u, 15:30
6u, 15:40
6u, 16:0
6u, 24:30
6u, 25:50
6u, 26:40
6u, 27:30
6u, 28:10
6u, 28:20
6u, 28:30
6u, 28:40
6u, 28:50
6u, 31:10
6u, 31:40
6u, 31:50
6u, 32:0
6u, 32:30
6u, 33:30
6u, 34:30
6u, 34:50
6u, 35:0
6u, 37:0
6u, 37:10
6u, 40:10
6u, 40:20
6u, 40:40
6u, 41:0
6u, 42:20
6u, 42:50
6u, 43:10
6u, 43:50
6u, 45:50
6u, 53:40
6u, 55:0
6u, 55:50
6u, 59:50
6u, 70:40
6u, 72:30
6u, 72:40
7u, 0:20
7u, 28:50
7u, 31:40
7u, 31:50
7u, 34:40
7u, 35:20
7u, 35:30
7u, 54:40
7u, 54:50
7u, 55:0
7u, 55:10
7u, 55:20
7u, 55:30
7u, 55:40
7u, 55:50
7u, 56:0
7u, 56:10
7u, 56:20
7u, 56:30
7u, 56:40
7u, 56:50
7u, 57:0
7u, 57:10
7u, 57:20
7u, 57:30
7u, 57:40
7u, 57:50
7u, 58:0
7u, 58:10
7u, 58:20
7u, 58:30
7u, 58:40
7u, 58:50
7u, 59:0
7u, 59:10
7u, 59:20
7u, 59:30
7u, 59:40
7u, 59:50
7u, 60:0
7u, 60:10
7u, 60:20
7u, 60:30
7u, 60:40
7u, 60:50
7u, 61:0
7u, 61:10
7u, 61:20
7u, 61:30
7u, 61:40
7u, 61:50
7u, 62:0
7u, 62:10
7u, 62:20
7u, 62:30
7u, 62:40
7u, 62:50
7u, 63:0
7u, 63:10
7u, 63:20
7u, 63:30
7u, 63:40
7u, 63:50
7u, 64:0
7u, 64:10
7u, 64:20
7u, 64:30
7u, 64:40
7u, 64:50
7u, 65:0
7u, 65:10
7u, 65:20
7u, 65:30
7u, 65:40
7u, 65:50
7u, 66:0
7u, 66:10
7u, 66:20
7u, 66:30
7u, 66:40
7u, 66:50
7u, 67:0
7u, 67:10
7u, 67:20
7u, 67:30
7u, 67:40
7u, 67:50
7u, 68:0
7u, 68:10
7u, 68:20
7u, 68:30
7u, 68:40
7u, 68:50
7u, 69:0
7u, 69:10
7u, 69:20
7u, 69:30
7u, 69:40
7u, 69:50
7u, 70:0
7u, 70:10
7u, 70:20
7u, 70:30
7u, 70:40
7u, 70:50
7u, 71:0
7u, 71:10
7u, 71:20
7u, 71:30
7u, 71:40
7u, 71:50
7u, 72:0
7u, 72:10
7u, 72:20
7u, 72:30
7u, 72:40
8u, 50:40
8u, 51:0
8u, 51:10
8u, 58:0
8u, 58:40
8u, 58:50
8u, 59:0
8u, 59:10
8u, 59:20
8u, 59:30
8u, 59:40
8u, 59:50
8u, 60:0
8u, 60:10
8u, 60:20
8u, 60:30
8u, 60:40
8u, 60:50
8u, 61:0
8u, 61:10
8u, 61:20
8u, 61:30
8u, 61:40
8u, 61:50
8u, 62:0
8u, 62:10
8u, 62:20
8u, 62:30
8u, 62:40
8u, 62:50
8u, 63:0
8u, 63:10
8u, 63:20
8u, 63:30
8u, 63:40
8u, 63:50
8u, 64:0
8u, 64:10
8u, 64:20
8u, 64:30
8u, 64:40
8u, 64:50
8u, 65:0
8u, 65:10
8u, 65:20
8u, 65:30
8u, 65:40
8u, 65:50
8u, 66:0
8u, 66:10
8u, 66:20
8u, 66:30
8u, 66:40
8u, 66:50
8u, 67:0
8u, 67:10
8u, 67:20
8u, 67:30
8u, 67:40
8u, 67:50
8u, 68:0
8u, 68:10
8u, 68:20
8u, 68:30
8u, 68:40
8u, 68:50
8u, 69:0
8u, 69:10
8u, 69:20
8u, 69:30
8u, 69:40
8u, 69:50
8u, 70:0
8u, 70:10
8u, 70:20
8u, 70:30
8u, 70:40
8u, 70:50
8u, 71:0
8u, 71:10
8u, 71:20
8u, 71:30
8u, 71:40
8u, 71:50
8u, 72:0
8u, 72:10
8u, 72:20
8u, 72:30
8u, 72:40
9u, 0:10
9u, 5:30
9u, 7:10
9u, 27:30
9u, 31:40
9u, 36:50
9u, 40:0
9u, 40:30
9u, 41:10
9u, 41:20
10u, 0:50
10u, 25:30
10u, 33:0
10u, 50:40
10u, 50:50
10u, 51:0
10u, 51:10
10u, 51:20
10u, 51:30
10u, 51:40
10u, 51:50
10u, 52:0
10u, 52:10
10u, 52:20
10u, 52:30
10u, 52:40
10u, 52:50
10u, 53:0
10u, 53:10
10u, 53:20
10u, 53:30
10u, 53:40
10u, 53:50
10u, 54:0
10u, 54:10
10u, 54:20
10u, 54:30
10u, 54:40
10u, 54:50
10u, 55:0
10u, 55:10
10u, 55:20
10u, 55:30
10u, 55:40
10u, 55:50
10u, 56:0
10u, 56:10
10u, 56:20
10u, 56:30
10u, 56:40
10u, 56:50
10u, 57:0
10u, 57:10
10u, 57:20
10u, 57:30
10u, 57:40
10u, 57:50
10u, 58:0
10u, 58:10
10u, 58:20
10u, 58:30
10u, 58:40
10u, 58:50
10u, 59:0
10u, 59:10
10u, 59:20
10u, 59:30
10u, 59:40
10u, 59:50
10u, 60:0
10u, 60:10
10u, 60:20
10u, 60:30
10u, 60:40
10u, 60:50
10u, 61:0
10u, 61:10
10u, 61:20
10u, 61:30
10u, 61:40
10u, 61:50
10u, 62:0
10u, 62:10
10u, 62:20
10u, 62:30
10u, 62:40
10u, 62:50
10u, 63:0
10u, 63:10
10u, 63:20
10u, 63:30
10u, 63:40
10u, 63:50
10u, 64:0
10u, 64:10
10u, 64:20
10u, 64:30
10u, 64:40
10u, 64:50
10u, 65:0
10u, 65:10
10u, 65:20
10u, 65:30
10u, 65:40
10u, 65:50
10u, 66:0
10u, 66:10
10u, 66:20
10u, 66:30
10u, 66:40
10u, 66:50
10u, 67:0
10u, 67:10
10u, 67:20
10u, 67:30
10u, 67:40
10u, 67:50
10u, 68:0
10u, 68:10
10u, 68:20
10u, 68:30
10u, 68:40
10u, 68:50
10u, 69:0
10u, 69:10
10u, 69:20
10u, 69:30
10u, 69:40
10u, 69:50
10u, 70:0
10u, 70:10
10u, 70:20
10u, 70:30
10u, 70:40
10u, 70:50
10u, 71:0
10u, 71:10
10u, 71:20
10u, 71:30
10u, 71:40
10u, 71:50
10u, 72:0
10u, 72:10
10u, 72:20
10u, 72:30
10u, 72:40
11u, 13:50
11u, 27:10
11u, 27:20
11u, 27:50
11u, 29:0
11u, 58:40
11u, 58:50
11u, 59:0
11u, 59:10
11u, 59:20
11u, 59:30
11u, 59:40
11u, 59:50
11u, 60:0
11u, 60:10
11u, 60:20
11u, 60:30
11u, 60:40
11u, 60:50
11u, 61:0
11u, 61:10
11u, 61:20
11u, 61:30
11u, 61:40
11u, 61:50
11u, 62:0
11u, 62:10
11u, 62:20
11u, 62:30
11u, 62:40
11u, 62:50
11u, 63:0
11u, 63:10
11u, 63:20
11u, 63:30
11u, 63:40
11u, 63:50
11u, 64:0
11u, 64:10
11u, 64:20
11u, 64:30
11u, 64:40
11u, 64:50
11u, 65:0
11u, 65:10
11u, 65:20
11u, 65:30
11u, 65:40
11u, 65:50
11u, 66:0
11u, 66:10
11u, 66:20
11u, 66:30
11u, 66:40
11u, 66:50
11u, 67:0
11u, 67:10
11u, 67:20
11u, 67:30
11u, 67:40
11u, 67:50
11u, 68:0
11u, 68:10
11u, 68:20
11u, 68:30
11u, 68:40
11u, 68:50
11u, 69:0
11u, 69:10
11u, 69:20
11u, 69:30
11u, 69:40
11u, 69:50
11u, 70:0
11u, 70:10
11u, 70:20
11u, 70:30
11u, 70:40
11u, 70:50
11u, 71:0
11u, 71:10
11u, 71:20
11u, 71:30
11u, 71:40
11u, 71:50
11u, 72:0
11u, 72:10
11u, 72:20
11u, 72:30
11u, 72:40
12u, 25:20
12u, 27:10
12u, 45:50
12u, 51:40
12u, 52:30
12u, 52:40
12u, 52:50
12u, 53:0
12u, 53:10
12u, 53:20
12u, 53:30
12u, 53:40
12u, 53:50
12u, 54:0
12u, 54:10
12u, 54:20
12u, 54:30
12u, 54:40
12u, 54:50
12u, 55:0
12u, 55:10
12u, 55:20
12u, 55:30
12u, 55:40
12u, 55:50
12u, 56:0
12u, 56:10
12u, 56:20
12u, 56:30
12u, 56:40
12u, 56:50
12u, 57:0
12u, 57:10
12u, 57:20
12u, 57:30
12u, 57:40
12u, 57:50
12u, 58:0
12u, 58:10
12u, 58:20
12u, 58:30
12u, 58:40
12u, 58:50
12u, 59:0
12u, 59:10
12u, 59:20
12u, 59:30
12u, 59:40
12u, 59:50
12u, 60:0
12u, 60:10
12u, 60:20
12u, 60:30
12u, 60:40
12u, 60:50
12u, 61:0
12u, 61:10
12u, 61:20
12u, 61:30
12u, 61:40
12u, 61:50
12u, 62:0
12u, 62:10
12u, 62:20
12u, 62:30
12u, 62:40
12u, 62:50
12u, 63:0
12u, 63:10
12u, 63:20
12u, 63:30
12u, 63:40
12u, 63:50
12u, 64:0
12u, 64:10
12u, 64:20
12u, 64:30
12u, 64:40
12u, 64:50
12u, 65:0
12u, 65:10
12u, 65:20
12u, 65:30
12u, 65:40
12u, 65:50
12u, 66:0
12u, 66:10
12u, 66:20
12u, 66:30
12u, 66:40
12u, 66:50
12u, 67:0
12u, 67:10
12u, 67:20
12u, 67:30
12u, 67:40
12u, 67:50
12u, 68:0
12u, 68:10
12u, 68:20
12u, 68:30
12u, 68:40
12u, 68:50
12u, 69:0
12u, 69:10
12u, 69:20
12u, 69:30
12u, 69:40
12u, 69:50
12u, 70:0
12u, 70:10
12u, 70:20
12u, 70:30
12u, 70:40
12u, 70:50
12u, 71:0
12u, 71:10
12u, 71:20
12u, 71:30
12u, 71:40
12u, 71:50
12u, 72:0
12u, 72:10
12u, 72:20
12u, 72:30
12u, 72:40
13u, 14:50
13u, 15:40
13u, 18:10
13u, 18:50
13u, 19:0
13u, 19:10
13u, 20:0
13u, 20:10
13u, 20:50
13u, 21:0
13u, 23:40
13u, 24:0
13u, 24:20
13u, 25:0
13u, 26:20
13u, 26:50
13u, 27:40
13u, 28:0
13u, 28:30
13u, 29:0
13u, 29:20
13u, 29:30
13u, 29:50
13u, 30:0
13u, 30:30
13u, 31:0
13u, 33:10
13u, 34:30
13u, 34:40
13u, 34:50
13u, 35:0
13u, 35:40
13u, 36:40
13u, 37:10
13u, 43:50
14u, 0:20
14u, 33:20
14u, 37:40
14u, 40:50
14u, 42:10
14u, 46:10
14u, 46:40
14u, 46:50
14u, 47:0
14u, 47:10
14u, 47:20
14u, 47:30
14u, 47:40
14u, 47:50
14u, 48:0
14u, 48:10
14u, 48:20
14u, 48:30
14u, 48:40
14u, 48:50
14u, 49:0
14u, 49:10
14u, 49:20
14u, 49:30
14u, 49:40
14u, 49:50
14u, 50:0
14u, 50:10
14u, 50:20
14u, 50:30
14u, 50:40
14u, 50:50
14u, 51:0
14u, 51:10
14u, 51:20
14u, 51:30
14u, 51:40
14u, 51:50
14u, 52:0
14u, 52:10
14u, 52:20
14u, 52:30
14u, 52:40
14u, 52:50
14u, 53:0
14u, 53:10
14u, 53:20
14u, 53:30
14u, 53:40
14u, 53:50
14u, 54:0
14u, 54:10
14u, 54:20
14u, 54:30
14u, 54:40
14u, 54:50
14u, 55:0
14u, 55:10
14u, 55:20
14u, 55:30
14u, 55:40
14u, 55:50
14u, 56:0
14u, 56:10
14u, 56:20
14u, 56:30
14u, 56:40
14u, 56:50
14u, 57:0
14u, 57:10
14u, 57:20
14u, 57:30
14u, 57:40
14u, 57:50
14u, 58:0
14u, 58:10
14u, 58:20
14u, 58:30
14u, 58:40
14u, 58:50
14u, 59:0
14u, 59:10
14u, 59:20
14u, 59:30
14u, 59:40
14u, 59:50
14u, 60:0
14u, 60:10
14u, 60:20
14u, 60:30
14u, 60:40
14u, 60:50
14u, 61:0
14u, 61:10
14u, 61:20
14u, 61:30
14u, 61:40
14u, 61:50
14u, 62:0
14u, 62:10
14u, 62:20
14u, 62:30
14u, 62:40
14u, 62:50
14u, 63:0
14u, 63:10
14u, 63:20
14u, 63:30
14u, 63:40
14u, 63:50
14u, 64:0
14u, 64:10
14u, 64:20
14u, 64:30
14u, 64:40
14u, 64:50
14u, 65:0
14u, 65:10
14u, 65:20
14u, 65:30
14u, 65:40
14u, 65:50
14u, 66:0
14u, 66:10
14u, 66:20
14u, 66:30
14u, 66:40
14u, 66:50
14u, 67:0
14u, 67:10
14u, 67:20
14u, 67:30
14u, 67:40
14u, 67:50
14u, 68:0
14u, 68:10
14u, 68:20
14u, 68:30
14u, 68:40
14u, 68:50
14u, 69:0
14u, 69:10
14u, 69:20
14u, 69:30
14u, 69:40
14u, 69:50
14u, 70:0
14u, 70:10
14u, 70:20
14u, 70:30
14u, 70:40
14u, 70:50
14u, 71:0
14u, 71:10
14u, 71:20
14u, 71:30
14u, 71:40
14u, 71:50
14u, 72:0
14u, 72:10
14u, 72:20
14u, 72:30
14u, 72:40
15u, 5:30
15u, 11:30
15u, 62:40
15u, 62:50
15u, 63:0
15u, 63:10
15u, 63:20
15u, 63:30
15u, 63:40
15u, 63:50
15u, 64:0
15u, 64:10
15u, 64:20
15u, 64:30
15u, 64:40
15u, 64:50
15u, 65:0
15u, 65:10
15u, 65:20
15u, 65:30
15u, 65:40
15u, 65:50
15u, 66:0
15u, 66:10
15u, 66:20
15u, 66:30
15u, 66:40
15u, 66:50
15u, 67:0
15u, 67:10
15u, 67:20
15u, 67:30
15u, 67:40
15u, 67:50
15u, 68:0
15u, 68:10
15u, 68:20
15u, 68:30
15u, 68:40
15u, 68:50
15u, 69:0
15u, 69:10
15u, 69:20
15u, 69:30
15u, 69:40
15u, 69:50
15u, 70:0
15u, 70:10
15u, 70:20
15u, 70:30
15u, 70:40
15u, 70:50
15u, 71:0
15u, 71:10
15u, 71:20
15u, 71:30
15u, 71:40
15u, 71:50
15u, 72:0
15u, 72:10
15u, 72:20
15u, 72:30
15u, 72:40
16u, 0:0
16u, 0:10
16u, 1:0
16u, 3:50
16u, 18:0
16u, 33:40
16u, 63:50
16u, 65:40
16u, 65:50
16u, 66:0
16u, 66:10
16u, 66:20
16u, 66:30
16u, 66:40
16u, 66:50
16u, 67:0
16u, 67:10
16u, 67:20
16u, 67:30
16u, 67:40
16u, 67:50
16u, 68:0
16u, 68:10
16u, 68:20
16u, 68:30
16u, 68:40
16u, 68:50
16u, 69:0
16u, 69:10
16u, 69:20
16u, 69:30
16u, 69:40
16u, 69:50
16u, 70:0
16u, 70:10
16u, 70:20
16u, 70:30
16u, 70:40
16u, 70:50
16u, 71:0
16u, 71:10
16u, 71:20
16u, 71:30
16u, 71:40
16u, 71:50
16u, 72:0
16u, 72:10
16u, 72:20
16u, 72:30
16u, 72:40
17u, 14:30
17u, 16:30
17u, 22:20
17u, 22:50
17u, 26:0
17u, 39:20
17u, 42:10
17u, 44:50
17u, 56:40
17u, 56:50
17u, 57:0
17u, 57:10
17u, 57:20
17u, 57:30
17u, 57:40
17u, 57:50
17u, 58:0
17u, 58:10
17u, 58:20
17u, 58:30
17u, 58:40
17u, 58:50
17u, 59:0
17u, 59:10
17u, 59:20
17u, 59:30
17u, 59:40
17u, 59:50
17u, 60:0
17u, 60:10
17u, 60:20
17u, 60:30
17u, 60:40
17u, 60:50
17u, 61:0
17u, 61:10
17u, 61:20
17u, 61:30
17u, 61:40
17u, 61:50
17u, 62:0
17u, 62:10
17u, 62:20
17u, 62:30
17u, 62:40
17u, 62:50
17u, 63:0
17u, 63:10
17u, 63:20
17u, 63:30
17u, 63:40
17u, 63:50
17u, 64:0
17u, 64:10
17u, 64:20
17u, 64:30
17u, 64:40
17u, 64:50
17u, 65:0
17u, 65:10
17u, 65:20
17u, 65:30
17u, 65:40
17u, 65:50
17u, 66:0
17u, 66:10
17u, 66:20
17u, 66:30
17u, 66:40
17u, 66:50
17u, 67:0
17u, 67:10
17u, 67:20
17u, 67:30
17u, 67:40
17u, 67:50
17u, 68:0
17u, 68:10
17u, 68:20
17u, 68:30
17u, 68:40
17u, 68:50
17u, 69:0
17u, 69:10
17u, 69:20
17u, 69:30
17u, 69:40
17u, 69:50
17u, 70:0
17u, 70:10
17u, 70:20
17u, 70:30
17u, 70:40
17u, 70:50
17u, 71:0
17u, 71:10
17u, 71:20
17u, 71:30
17u, 71:40
17u, 71:50
17u, 72:0
17u, 72:10
17u, 72:20
17u, 72:30
17u, 72:40
18u, 0:30
18u, 0:40
18u, 16:50
18u, 24:10
18u, 25:0
18u, 25:20
18u, 26:30
18u, 31:10
18u, 31:20
18u, 31:30
18u, 32:10
18u, 40:30
18u, 41:0
18u, 41:10
19u, 0:0
19u, 5:50
19u, 13:10
19u, 24:0
19u, 31:20
19u, 33:0
19u, 33:20
19u, 36:20
19u, 39:30
19u, 42:10
19u, 42:20
19u, 45:10
19u, 49:20
19u, 49:40
19u, 50:10
19u, 50:40
19u, 50:50
19u, 51:0
19u, 51:10
19u, 51:20
19u, 51:30
19u, 51:40
19u, 51:50
19u, 52:0
19u, 52:10
19u, 52:20
19u, 52:30
19u, 52:40
19u, 52:50
19u, 53:0
19u, 53:10
19u, 53:20
19u, 53:30
19u, 53:40
19u, 53:50
19u, 54:0
19u, 54:10
19u, 54:20
19u, 54:30
19u, 54:40
19u, 54:50
19u, 55:0
19u, 55:10
19u, 55:20
19u, 55:30
19u, 55:40
19u, 55:50
19u, 56:0
19u, 56:10
19u, 56:20
19u, 56:30
19u, 56:40
19u, 56:50
19u, 57:0
19u, 57:10
19u, 57:20
19u, 57:30
19u, 57:40
19u, 57:50
19u, 58:0
19u, 58:10
19u, 58:20
19u, 58:30
19u, 58:40
19u, 58:50
19u, 59:0
19u, 59:10
19u, 59:20
19u, 59:30
19u, 59:40
19u, 59:50
19u, 60:0
19u, 60:10
19u, 60:20
19u, 60:30
19u, 60:40
19u, 60:50
19u, 61:0
19u, 61:10
19u, 61:20
19u, 61:30
19u, 61:40
19u, 61:50
19u, 62:0
19u, 62:10
19u, 62:20
19u, 62:30
19u, 62:40
19u, 62:50
19u, 63:0
19u, 63:10
19u, 63:20
19u, 63:30
19u, 63:40
19u, 63:50
19u, 64:0
19u, 64:10
19u, 64:20
19u, 64:30
19u, 64:40
19u, 64:50
19u, 65:0
19u, 65:10
19u, 65:20
19u, 65:30
19u, 65:40
19u, 65:50
19u, 66:0
19u, 66:10
19u, 66:20
19u, 66:30
19u, 66:40
19u, 66:50
19u, 67:0
19u, 67:10
19u, 67:20
19u, 67:30
19u, 67:40
19u, 67:50
19u, 68:0
19u, 68:10
19u, 68:20
19u, 68:30
19u, 68:40
19u, 68:50
19u, 69:0
19u, 69:10
19u, 69:20
19u, 69:30
19u, 69:40
19u, 69:50
19u, 70:0
19u, 70:10
19u, 70:20
19u, 70:30
19u, 70:40
19u, 70:50
19u, 71:0
19u, 71:10
19u, 71:20
19u, 71:30
19u, 71:40
19u, 71:50
19u, 72:0
19u, 72:10
19u, 72:20
19u, 72:30
19u, 72:40
20u, 4:0
20u, 4:30
20u, 10:0
20u, 26:50
20u, 31:10
20u, 31:40
20u, 41:10
20u, 60:40
20u, 60:50
20u, 61:0
20u, 61:10
20u, 61:20
20u, 61:30
20u, 61:40
20u, 61:50
20u, 62:0
20u, 62:10
20u, 62:20
20u, 62:30
20u, 62:40
20u, 62:50
20u, 63:0
20u, 63:10
20u, 63:20
20u, 63:30
20u, 63:40
20u, 63:50
20u, 64:0
20u, 64:10
20u, 64:20
20u, 64:30
20u, 64:40
20u, 64:50
20u, 65:0
20u, 65:10
20u, 65:20
20u, 65:30
20u, 65:40
20u, 65:50
20u, 66:0
20u, 66:10
20u, 66:20
20u, 66:30
20u, 66:40
20u, 66:50
20u, 67:0
20u, 67:10
20u, 67:20
20u, 67:30
20u, 67:40
20u, 67:50
20u, 68:0
20u, 68:10
20u, 68:20
20u, 68:30
20u, 68:40
20u, 68:50
20u, 69:0
20u, 69:10
20u, 69:20
20u, 69:30
20u, 69:40
20u, 69:50
20u, 70:0
20u, 70:10
20u, 70:20
20u, 70:30
20u, 70:40
20u, 70:50
20u, 71:0
20u, 71:10
20u, 71:20
20u, 71:30
20u, 71:40
20u, 71:50
20u, 72:0
20u, 72:10
20u, 72:20
20u, 72:30
20u, 72:40
21u, 0:0
21u, 0:10
21u, 0:30
21u, 0:40
21u, 0:50
21u, 1:0
21u, 1:10
21u, 1:40
21u, 1:50
21u, 2:0
21u, 2:20
21u, 2:30
21u, 2:40
21u, 2:50
21u, 3:0
21u, 3:10
21u, 3:20
21u, 3:30
21u, 3:40
21u, 3:50
21u, 4:0
21u, 4:10
21u, 4:20
21u, 4:30
21u, 4:40
21u, 4:50
21u, 5:0
21u, 5:10
21u, 5:20
21u, 5:30
21u, 5:40
21u, 5:50
21u, 6:0
21u, 6:10
21u, 6:30
21u, 6:40
21u, 6:50
21u, 7:0
21u, 7:10
21u, 7:20
21u, 7:30
21u, 7:40
21u, 7:50
21u, 8:0
21u, 8:20
21u, 8:30
21u, 8:40
21u, 8:50
21u, 9:0
21u, 9:10
21u, 9:20
21u, 9:30
21u, 9:50
21u, 10:0
21u, 10:10
21u, 10:20
21u, 10:30
21u, 10:40
21u, 10:50
21u, 11:0
21u, 11:10
21u, 11:20
21u, 11:40
21u, 11:50
21u, 12:10
21u, 12:20
21u, 12:40
21u, 12:50
21u, 13:0
21u, 13:10
21u, 13:20
21u, 13:30
21u, 13:40
21u, 13:50
21u, 14:0
21u, 14:10
21u, 14:30
21u, 14:50
21u, 15:0
21u, 15:10
21u, 15:20
21u, 15:30
21u, 15:40
21u, 16:0
21u, 16:10
21u, 16:40
21u, 16:50
21u, 17:0
21u, 17:10
21u, 17:20
21u, 17:30
21u, 17:50
21u, 18:0
21u, 18:10
21u, 18:40
21u, 18:50
21u, 19:0
21u, 19:10
21u, 19:20
21u, 19:40
21u, 20:10
21u, 20:20
21u, 20:30
21u, 20:40
21u, 20:50
21u, 21:0
21u, 21:10
21u, 21:20
21u, 21:30
21u, 21:40
21u, 21:50
21u, 22:0
21u, 22:10
21u, 22:20
21u, 22:30
21u, 22:40
21u, 22:50
21u, 23:0
21u, 23:10
21u, 23:20
21u, 23:30
21u, 23:40
21u, 23:50
21u, 24:0
21u, 24:10
21u, 24:20
21u, 24:30
21u, 24:40
21u, 25:10
21u, 25:20
21u, 25:30
21u, 25:40
21u, 25:50
21u, 26:0
21u, 26:10
21u, 26:20
21u, 26:30
21u, 26:40
21u, 26:50
21u, 27:0
21u, 27:10
21u, 27:20
21u, 27:30
21u, 27:40
21u, 27:50
21u, 28:0
21u, 28:10
21u, 28:20
21u, 28:30
0u, 1:40
0u, 2:30
0u, 9:40
0u, 12:10
0u, 15:40
0u, 16:40
0u, 16:50
0u, 17:20
0u, 17:30
0u, 17:40
0u, 19:10
0u, 20:20
0u, 21:20
0u, 22:20
0u, 22:50
0u, 23:0
0u, 23:10
0u, 23:30
0u, 23:40
0u, 23:50
0u, 24:20
0u, 33:30
0u, 35:30
0u, 36:30
0u, 46:10
0u, 49:40
0u, 49:50
0u, 50:0
0u, 50:10
0u, 50:20
0u, 50:30
0u, 50:40
0u, 50:50
0u, 51:0
0u, 51:10
0u, 51:20
0u, 51:30
0u, 51:40
0u, 51:50
0u, 52:0
0u, 52:10
0u, 52:20
0u, 52:30
0u, 52:40
0u, 52:50
0u, 53:0
0u, 53:10
0u, 53:20
0u, 53:30
0u, 53:40
0u, 53:50
0u, 54:0
0u, 54:10
0u, 54:20
0u, 54:30
0u, 54:40
0u, 54:50
0u, 55:0
0u, 55:10
0u, 55:20
0u, 55:30
0u, 55:40
0u, 55:50
0u, 56:0
0u, 56:10
0u, 56:20
0u, 56:30
0u, 56:40
0u, 56:50
0u, 57:0
0u, 57:10
0u, 57:20
0u, 57:30
0u, 57:40
0u, 57:50
0u, 58:0
0u, 58:10
0u, 58:20
0u, 58:30
0u, 58:40
0u, 58:50
0u, 59:0
0u, 59:10
0u, 59:20
